Type,SerialNumber,Tracer,Class,MC,ProductionOrder,SalesOrder,PurchaseOrder,User,LastUpdated,Qty,0,1,2,3,4,5,6,7,8,9,10
SSCO,57-60617181,10245255,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617176,10245229,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617192,10245310,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617187,10245285,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617186,10245280,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617170,10245197,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617174,10245219,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617244,10245289,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617246,10245299,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617238,10245257,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617182,10245260,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617188,10245290,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617175,10245224,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617241,10245272,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617245,10245294,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617239,10245262,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617179,10245245,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617168,10245184,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617172,10245208,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617240,10245267,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617243,10245283,7360,7360MC2210,119072416,7041304547,2011828336,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617195,10245185,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617178,10245240,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617169,10245191,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617184,10245270,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617180,10245250,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617191,10245305,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617173,10245214,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617209,10245259,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617171,10245203,7360,7360MC2210,119072417,7041304548,2011828335,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617204,10245233,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617205,10245238,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617196,10245190,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617199,10245207,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617203,10245228,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617198,10245201,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
SSCO,57-60617206,10245244,7360,7360MC2210,119072418,7041304550,2011828338,2200631,2023-02-22,1,,,,,,,,,,,
ATM,57-60617383,10245403,6688,6688MC2522,119072507,7041233623,2011826567,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60616132,10241882,6682,6682MC2490,119026051,7041190231,2011825428,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617376,10245380,6688,6688MC2522,119072507,7041233623,2011826567,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617342,10245369,6684,6684MC8379,119072488,7041257677,2011827029,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617418,10245434,6684,6684MC7680,119072495,7041264863,2011827275,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617385,10245406,6688,6688MC2522,119072507,7041233623,2011826567,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617340,10245361,6684,6684MC8379,119072488,7041257677,2011827029,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617370,10245397,6688,6688MC2324,119072506,7041224679,2011826305,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617367,10245385,6688,6688MC2324,119072506,7041224679,2011826305,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617001,10243954,6684,6684MC8702,119059102,7041219256,2011826199,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617369,10245394,6688,6688MC2324,119072506,7041224679,2011826305,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60616157,10241907,6682,6682MC2553,119026086,7041198295,2011825584,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617339,10245354,6684,6684MC9077,119072484,7041251569,2011826883,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617423,10245447,6684,6684MC7680,119072495,7041264863,2011827275,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617422,10245445,6684,6684MC7680,119072495,7041264863,2011827275,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617421,10245443,6684,6684MC7680,119072495,7041264863,2011827275,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617419,10245439,6684,6684MC7680,119072495,7041264863,2011827275,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617417,10245431,6684,6684MC7680,119072495,7041264863,2011827275,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617341,10245365,6684,6684MC8379,119072488,7041257677,2011827029,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617392,10245413,6688,6688MC2522,119072507,7041233623,2011826567,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617352,10245359,6684,6684MC7676,119072491,7041257682,2011827030,3238473,2023-02-24,1,,,,,,,,,,,
ATM,57-60617377,10245384,6688,6688MC2522,119072507,7041233623,2011826567,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101637,10245647,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101634,10245644,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101631,10245641,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101648,10245658,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101815,10245825,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101816,10245826,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101811,10245821,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101823,10245833,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101812,10245822,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101813,10245823,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101814,10245824,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101827,10245837,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101803,10245813,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101798,10245808,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101801,10245811,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101797,10245807,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101633,10245643,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101644,10245654,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101762,10245772,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101783,10245793,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101773,10245783,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101645,10245655,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101635,10245645,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101657,10245667,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101777,10245787,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101770,10245780,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101781,10245791,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101771,10245781,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101780,10245790,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101767,10245777,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101776,10245786,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101779,10245789,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101765,10245775,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101641,10245651,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101785,10245795,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101774,10245784,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101642,10245652,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101778,10245788,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101654,10245664,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101646,10245656,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101656,10245666,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101784,10245794,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101782,10245792,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100761,10244242,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100759,10244230,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101756,10245766,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101652,10245662,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101769,10245779,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101748,10245758,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101741,10245751,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101731,10245741,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101768,10245778,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101763,10245773,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101757,10245767,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101651,10245661,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101750,10245760,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101775,10245785,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101764,10245774,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101772,10245782,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101732,10245742,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101761,10245771,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101753,10245763,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101640,10245650,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100755,10244207,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100760,10244236,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100757,10244218,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100766,10244272,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100756,10244212,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100758,10244224,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101660,10245670,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101659,10245669,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101649,10245659,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101647,10245657,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101639,10245649,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101632,10245642,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101650,10245660,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101636,10245646,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101643,10245653,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101638,10245648,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101653,10245663,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101808,10245818,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101806,10245816,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101802,10245812,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101804,10245814,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101807,10245817,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101799,10245809,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101805,10245815,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101826,10245836,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101747,10245757,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101794,10245804,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101737,10245747,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101789,10245799,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101752,10245762,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101786,10245796,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101111,10244961,7360-K501-V001,7360-K501-V001,119072531,7041022391,2011821629,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101120,10244996,7360-K501-V001,7360-K501-V001,119072531,7041022391,2011821629,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100739,10244112,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100738,10244106,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100787,10244398,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100740,10244118,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101710,10245720,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101711,10245721,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101709,10245719,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101718,10245728,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101714,10245724,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101712,10245722,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101705,10245715,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101708,10245718,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101704,10245714,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101715,10245725,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101113,10244969,7360-K501-V001,7360-K501-V001,119072531,7041022391,2011821629,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101112,10244965,7360-K501-V001,7360-K501-V001,119072531,7041022391,2011821629,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101119,10244992,7360-K501-V001,7360-K501-V001,119072531,7041022391,2011821629,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100741,10244124,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100734,10244082,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100735,10244088,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101820,10245830,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101788,10245798,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101819,10245829,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101821,10245831,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101828,10245838,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101744,10245754,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100868,10244782,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100885,10244849,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100894,10244883,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100875,10244810,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100905,10244922,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101707,10245717,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100862,10244758,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00100900,10244903,7360-K501-V001,7360-K501-V001,119072532,7041022394,2011821634,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101706,10245716,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101713,10245723,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101699,10245709,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101684,10245694,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101720,10245730,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101688,10245698,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101687,10245697,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101685,10245695,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101686,10245696,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101701,10245711,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101698,10245708,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
SSCO,KIT00101703,10245713,7360-K501-V001,7360-K501-V001,119091404,7041022395,2011821643,3238473,2023-02-24,1,,,,,,,,,,,
