MetricType,CreationDate,MetricFrom,MetricTo,BaseFile,CompareFile
Weekly,2021_07_05,Wk26,Wk27,../../wsps_final2\2021_06_28 Wk26 Weekly Supply Plan vFinal.csv,../../wsps_final2\2021_07_05 Wk27 Weekly Supply Plan v1d.csv
